p wcnf 416 3886 100000000000000000
100000000000000000 -412 -332 -413 -333 0
100000000000000000 -412 -332 -414 -334 0
100000000000000000 -412 -332 -415 -335 0
100000000000000000 -412 -332 -416 -336 0
100000000000000000 -412 -92 -402 -81 0
100000000000000000 -412 -92 -403 -82 0
100000000000000000 -412 -92 -404 -83 0
100000000000000000 -412 -92 -405 -84 0
100000000000000000 -412 -92 -406 -85 0
100000000000000000 -412 -92 -407 -86 0
100000000000000000 -412 -92 -408 -87 0
100000000000000000 -412 -92 -409 -88 0
100000000000000000 -412 -92 -410 -89 0
100000000000000000 -412 -92 -411 -90 0
100000000000000000 -412 -92 -401 -91 0
100000000000000000 -412 -92 -413 -93 0
100000000000000000 -412 -92 -414 -94 0
100000000000000000 -412 -92 -415 -95 0
100000000000000000 -412 -92 -416 -96 0
100000000000000000 -189 -26 -178 -2 0
100000000000000000 -189 -26 -179 -4 0
100000000000000000 -189 -26 -177 -6 0
100000000000000000 -189 -26 -180 -8 0
100000000000000000 -189 -26 -181 -10 0
100000000000000000 -189 -26 -182 -12 0
100000000000000000 -189 -26 -183 -14 0
100000000000000000 -189 -26 -184 -16 0
100000000000000000 -189 -26 -185 -18 0
100000000000000000 -189 -26 -186 -20 0
100000000000000000 -189 -26 -187 -22 0
100000000000000000 -189 -26 -188 -24 0
100000000000000000 -189 -26 -190 -28 0
100000000000000000 -189 -26 -191 -30 0
100000000000000000 -189 -26 -192 -32 0
100000000000000000 -189 -45 -178 -33 0
100000000000000000 -189 -45 -179 -34 0
100000000000000000 -189 -45 -177 -35 0
100000000000000000 -189 -45 -180 -36 0
100000000000000000 -189 -45 -181 -37 0
100000000000000000 -189 -45 -182 -38 0
100000000000000000 -189 -45 -183 -39 0
100000000000000000 -189 -45 -184 -40 0
100000000000000000 -189 -45 -185 -41 0
100000000000000000 -189 -45 -186 -42 0
100000000000000000 -189 -45 -187 -43 0
100000000000000000 -189 -45 -188 -44 0
100000000000000000 -189 -45 -190 -46 0
100000000000000000 -189 -45 -191 -47 0
100000000000000000 -189 -45 -192 -48 0
100000000000000000 -189 -61 -178 -49 0
100000000000000000 -189 -61 -179 -50 0
100000000000000000 -189 -61 -177 -51 0
100000000000000000 -189 -61 -180 -52 0
100000000000000000 -189 -61 -181 -53 0
100000000000000000 -189 -61 -182 -54 0
100000000000000000 -189 -61 -183 -55 0
100000000000000000 -189 -61 -184 -56 0
100000000000000000 -189 -61 -185 -57 0
100000000000000000 -189 -61 -186 -58 0
100000000000000000 -189 -61 -187 -59 0
100000000000000000 -189 -61 -188 -60 0
100000000000000000 -189 -61 -190 -62 0
100000000000000000 -189 -61 -191 -63 0
100000000000000000 -189 -61 -192 -64 0
100000000000000000 -189 -77 -178 -65 0
100000000000000000 -189 -77 -179 -66 0
100000000000000000 -189 -77 -177 -67 0
100000000000000000 -189 -77 -180 -68 0
100000000000000000 -189 -77 -181 -69 0
100000000000000000 -189 -77 -182 -70 0
100000000000000000 -189 -77 -183 -71 0
100000000000000000 -189 -77 -184 -72 0
100000000000000000 -189 -77 -185 -73 0
100000000000000000 -189 -77 -186 -74 0
100000000000000000 -189 -77 -187 -75 0
100000000000000000 -189 -77 -188 -76 0
100000000000000000 -189 -77 -190 -78 0
100000000000000000 -189 -77 -191 -79 0
100000000000000000 -189 -77 -192 -80 0
100000000000000000 -189 -333 -178 -322 0
100000000000000000 -189 -333 -179 -323 0
100000000000000000 -189 -333 -177 -324 0
100000000000000000 -189 -333 -180 -325 0
100000000000000000 -189 -333 -181 -326 0
100000000000000000 -189 -333 -182 -321 0
100000000000000000 -189 -333 -183 -327 0
100000000000000000 -189 -333 -184 -328 0
100000000000000000 -189 -333 -185 -329 0
100000000000000000 -189 -333 -186 -330 0
100000000000000000 -189 -333 -187 -331 0
100000000000000000 -189 -333 -188 -332 0
100000000000000000 -189 -333 -190 -334 0
100000000000000000 -189 -333 -191 -335 0
100000000000000000 -189 -333 -192 -336 0
100000000000000000 -189 -93 -178 -81 0
100000000000000000 -189 -93 -179 -82 0
100000000000000000 -189 -93 -177 -83 0
100000000000000000 -189 -93 -180 -84 0
100000000000000000 -189 -93 -181 -85 0
100000000000000000 -189 -93 -182 -86 0
100000000000000000 -189 -93 -183 -87 0
100000000000000000 -189 -93 -184 -88 0
100000000000000000 -189 -93 -185 -89 0
100000000000000000 -189 -93 -186 -90 0
100000000000000000 -189 -93 -187 -91 0
100000000000000000 -189 -93 -188 -92 0
100000000000000000 -189 -93 -190 -94 0
100000000000000000 -189 -93 -191 -95 0
100000000000000000 -189 -93 -192 -96 0
100000000000000000 -157 -26 -146 -2 0
100000000000000000 -157 -26 -145 -4 0
100000000000000000 -157 -26 -147 -6 0
100000000000000000 -157 -26 -148 -8 0
100000000000000000 -157 -26 -149 -10 0
100000000000000000 -157 -26 -150 -12 0
100000000000000000 -157 -26 -151 -14 0
100000000000000000 -157 -26 -152 -16 0
100000000000000000 -157 -26 -153 -18 0
100000000000000000 -157 -26 -154 -20 0
100000000000000000 -157 -26 -155 -22 0
100000000000000000 -157 -26 -156 -24 0
100000000000000000 -157 -26 -158 -28 0
100000000000000000 -157 -26 -159 -30 0
100000000000000000 -157 -26 -160 -32 0
100000000000000000 -157 -45 -146 -33 0
100000000000000000 -157 -45 -145 -34 0
100000000000000000 -157 -45 -147 -35 0
100000000000000000 -157 -45 -148 -36 0
100000000000000000 -157 -45 -149 -37 0
100000000000000000 -157 -45 -150 -38 0
100000000000000000 -157 -45 -151 -39 0
100000000000000000 -157 -45 -152 -40 0
100000000000000000 -157 -45 -153 -41 0
100000000000000000 -157 -45 -154 -42 0
100000000000000000 -157 -45 -155 -43 0
100000000000000000 -157 -45 -156 -44 0
100000000000000000 -157 -45 -158 -46 0
100000000000000000 -157 -45 -159 -47 0
100000000000000000 -157 -45 -160 -48 0
100000000000000000 -157 -61 -146 -49 0
100000000000000000 -157 -61 -145 -50 0
100000000000000000 -157 -61 -147 -51 0
100000000000000000 -157 -61 -148 -52 0
100000000000000000 -157 -61 -149 -53 0
100000000000000000 -157 -61 -150 -54 0
100000000000000000 -157 -61 -151 -55 0
100000000000000000 -157 -61 -152 -56 0
100000000000000000 -157 -61 -153 -57 0
100000000000000000 -157 -61 -154 -58 0
100000000000000000 -157 -61 -155 -59 0
100000000000000000 -157 -61 -156 -60 0
100000000000000000 -157 -61 -158 -62 0
100000000000000000 -157 -61 -159 -63 0
100000000000000000 -157 -61 -160 -64 0
100000000000000000 -157 -77 -146 -65 0
100000000000000000 -157 -77 -145 -66 0
100000000000000000 -157 -77 -147 -67 0
100000000000000000 -157 -77 -148 -68 0
100000000000000000 -157 -77 -149 -69 0
100000000000000000 -157 -77 -150 -70 0
100000000000000000 -157 -77 -151 -71 0
100000000000000000 -157 -77 -152 -72 0
100000000000000000 -157 -77 -153 -73 0
100000000000000000 -157 -77 -154 -74 0
100000000000000000 -157 -77 -155 -75 0
100000000000000000 -157 -77 -156 -76 0
100000000000000000 -157 -77 -158 -78 0
100000000000000000 -157 -77 -159 -79 0
100000000000000000 -157 -77 -160 -80 0
100000000000000000 -157 -333 -146 -322 0
100000000000000000 -157 -333 -145 -323 0
100000000000000000 -157 -333 -147 -324 0
100000000000000000 -157 -333 -148 -325 0
100000000000000000 -157 -333 -149 -326 0
100000000000000000 -157 -333 -150 -321 0
100000000000000000 -157 -333 -151 -327 0
100000000000000000 -157 -333 -152 -328 0
100000000000000000 -157 -333 -153 -329 0
100000000000000000 -157 -333 -154 -330 0
100000000000000000 -157 -333 -155 -331 0
100000000000000000 -157 -333 -156 -332 0
100000000000000000 -157 -333 -158 -334 0
100000000000000000 -157 -333 -159 -335 0
100000000000000000 -157 -333 -160 -336 0
100000000000000000 -157 -93 -146 -81 0
100000000000000000 -157 -93 -145 -82 0
100000000000000000 -157 -93 -147 -83 0
100000000000000000 -157 -93 -148 -84 0
100000000000000000 -157 -93 -149 -85 0
100000000000000000 -157 -93 -150 -86 0
100000000000000000 -157 -93 -151 -87 0
100000000000000000 -157 -93 -152 -88 0
100000000000000000 -157 -93 -153 -89 0
100000000000000000 -157 -93 -154 -90 0
100000000000000000 -157 -93 -155 -91 0
100000000000000000 -157 -93 -156 -92 0
100000000000000000 -157 -93 -158 -94 0
100000000000000000 -157 -93 -159 -95 0
100000000000000000 -157 -93 -160 -96 0
100000000000000000 -189 -26 -178 -2 0
100000000000000000 -189 -26 -179 -4 0
100000000000000000 -189 -26 -177 -6 0
100000000000000000 -189 -26 -180 -8 0
100000000000000000 -189 -26 -181 -10 0
100000000000000000 -189 -26 -182 -12 0
100000000000000000 -189 -26 -183 -14 0
100000000000000000 -189 -26 -184 -16 0
100000000000000000 -189 -26 -185 -18 0
100000000000000000 -189 -26 -186 -20 0
100000000000000000 -189 -26 -187 -22 0
100000000000000000 -189 -26 -188 -24 0
100000000000000000 -189 -26 -190 -28 0
100000000000000000 -189 -26 -191 -30 0
100000000000000000 -189 -26 -192 -32 0
100000000000000000 -189 -45 -178 -33 0
100000000000000000 -189 -45 -179 -34 0
100000000000000000 -189 -45 -177 -35 0
100000000000000000 -189 -45 -180 -36 0
100000000000000000 -189 -45 -181 -37 0
100000000000000000 -189 -45 -182 -38 0
100000000000000000 -189 -45 -183 -39 0
100000000000000000 -189 -45 -184 -40 0
100000000000000000 -189 -45 -185 -41 0
100000000000000000 -189 -45 -186 -42 0
100000000000000000 -189 -45 -187 -43 0
100000000000000000 -189 -45 -188 -44 0
100000000000000000 -189 -45 -190 -46 0
100000000000000000 -189 -45 -191 -47 0
100000000000000000 -189 -45 -192 -48 0
100000000000000000 -189 -61 -178 -49 0
100000000000000000 -189 -61 -179 -50 0
100000000000000000 -189 -61 -177 -51 0
100000000000000000 -189 -61 -180 -52 0
100000000000000000 -189 -61 -181 -53 0
100000000000000000 -189 -61 -182 -54 0
100000000000000000 -189 -61 -183 -55 0
100000000000000000 -189 -61 -184 -56 0
100000000000000000 -189 -61 -185 -57 0
100000000000000000 -189 -61 -186 -58 0
100000000000000000 -189 -61 -187 -59 0
100000000000000000 -189 -61 -188 -60 0
100000000000000000 -189 -61 -190 -62 0
100000000000000000 -189 -61 -191 -63 0
100000000000000000 -189 -61 -192 -64 0
100000000000000000 -189 -77 -178 -65 0
100000000000000000 -189 -77 -179 -66 0
100000000000000000 -189 -77 -177 -67 0
100000000000000000 -189 -77 -180 -68 0
100000000000000000 -189 -77 -181 -69 0
100000000000000000 -189 -77 -182 -70 0
100000000000000000 -189 -77 -183 -71 0
100000000000000000 -189 -77 -184 -72 0
100000000000000000 -189 -77 -185 -73 0
100000000000000000 -189 -77 -186 -74 0
100000000000000000 -189 -77 -187 -75 0
100000000000000000 -189 -77 -188 -76 0
100000000000000000 -189 -77 -190 -78 0
100000000000000000 -189 -77 -191 -79 0
100000000000000000 -189 -77 -192 -80 0
100000000000000000 -189 -333 -178 -322 0
100000000000000000 -189 -333 -179 -323 0
100000000000000000 -189 -333 -177 -324 0
100000000000000000 -189 -333 -180 -325 0
100000000000000000 -189 -333 -181 -326 0
100000000000000000 -189 -333 -182 -321 0
100000000000000000 -189 -333 -183 -327 0
100000000000000000 -189 -333 -184 -328 0
100000000000000000 -189 -333 -185 -329 0
100000000000000000 -189 -333 -186 -330 0
100000000000000000 -189 -333 -187 -331 0
100000000000000000 -189 -333 -188 -332 0
100000000000000000 -189 -333 -190 -334 0
100000000000000000 -189 -333 -191 -335 0
100000000000000000 -189 -333 -192 -336 0
100000000000000000 -189 -93 -178 -81 0
100000000000000000 -189 -93 -179 -82 0
100000000000000000 -189 -93 -177 -83 0
100000000000000000 -189 -93 -180 -84 0
100000000000000000 -189 -93 -181 -85 0
100000000000000000 -189 -93 -182 -86 0
100000000000000000 -189 -93 -183 -87 0
100000000000000000 -189 -93 -184 -88 0
100000000000000000 -189 -93 -185 -89 0
100000000000000000 -189 -93 -186 -90 0
100000000000000000 -189 -93 -187 -91 0
100000000000000000 -189 -93 -188 -92 0
100000000000000000 -189 -93 -190 -94 0
100000000000000000 -189 -93 -191 -95 0
100000000000000000 -189 -93 -192 -96 0
100000000000000000 -110 -28 -97 -2 0
100000000000000000 -110 -28 -98 -4 0
100000000000000000 -110 -28 -99 -6 0
100000000000000000 -110 -28 -100 -8 0
100000000000000000 -110 -28 -101 -10 0
100000000000000000 -110 -28 -102 -12 0
100000000000000000 -110 -28 -103 -14 0
100000000000000000 -110 -28 -104 -16 0
100000000000000000 -110 -28 -105 -18 0
100000000000000000 -110 -28 -106 -20 0
100000000000000000 -110 -28 -107 -22 0
100000000000000000 -110 -28 -108 -24 0
100000000000000000 -110 -28 -109 -26 0
100000000000000000 -110 -28 -111 -30 0
100000000000000000 -110 -28 -112 -32 0
100000000000000000 -110 -99 0
100000000000000000 -110 -46 -97 -33 0
100000000000000000 -110 -46 -98 -34 0
100000000000000000 -110 -46 -99 -35 0
100000000000000000 -110 -46 -100 -36 0
100000000000000000 -110 -46 -101 -37 0
100000000000000000 -110 -46 -102 -38 0
100000000000000000 -110 -46 -103 -39 0
100000000000000000 -110 -46 -104 -40 0
100000000000000000 -110 -46 -105 -41 0
100000000000000000 -110 -46 -106 -42 0
100000000000000000 -110 -46 -107 -43 0
100000000000000000 -110 -46 -108 -44 0
100000000000000000 -110 -46 -109 -45 0
100000000000000000 -110 -46 -111 -47 0
100000000000000000 -110 -46 -112 -48 0
100000000000000000 -110 -99 0
100000000000000000 -110 -62 -97 -49 0
100000000000000000 -110 -62 -98 -50 0
100000000000000000 -110 -62 -99 -51 0
100000000000000000 -110 -62 -100 -52 0
100000000000000000 -110 -62 -101 -53 0
100000000000000000 -110 -62 -102 -54 0
100000000000000000 -110 -62 -103 -55 0
100000000000000000 -110 -62 -104 -56 0
100000000000000000 -110 -62 -105 -57 0
100000000000000000 -110 -62 -106 -58 0
100000000000000000 -110 -62 -107 -59 0
100000000000000000 -110 -62 -108 -60 0
100000000000000000 -110 -62 -109 -61 0
100000000000000000 -110 -62 -111 -63 0
100000000000000000 -110 -62 -112 -64 0
100000000000000000 -110 -99 0
100000000000000000 -110 -78 -97 -65 0
100000000000000000 -110 -78 -98 -66 0
100000000000000000 -110 -78 -99 -67 0
100000000000000000 -110 -78 -100 -68 0
100000000000000000 -110 -78 -101 -69 0
100000000000000000 -110 -78 -102 -70 0
100000000000000000 -110 -78 -103 -71 0
100000000000000000 -110 -78 -104 -72 0
100000000000000000 -110 -78 -105 -73 0
100000000000000000 -110 -78 -106 -74 0
100000000000000000 -110 -78 -107 -75 0
100000000000000000 -110 -78 -108 -76 0
100000000000000000 -110 -78 -109 -77 0
100000000000000000 -110 -78 -111 -79 0
100000000000000000 -110 -78 -112 -80 0
100000000000000000 -110 -99 0
100000000000000000 -110 -334 -97 -322 0
100000000000000000 -110 -334 -98 -323 0
100000000000000000 -110 -334 -99 -324 0
100000000000000000 -110 -334 -100 -325 0
100000000000000000 -110 -334 -101 -326 0
100000000000000000 -110 -334 -102 -321 0
100000000000000000 -110 -334 -103 -327 0
100000000000000000 -110 -334 -104 -328 0
100000000000000000 -110 -334 -105 -329 0
100000000000000000 -110 -334 -106 -330 0
100000000000000000 -110 -334 -107 -331 0
100000000000000000 -110 -334 -108 -332 0
100000000000000000 -110 -334 -109 -333 0
100000000000000000 -110 -334 -111 -335 0
100000000000000000 -110 -334 -112 -336 0
100000000000000000 -110 -99 0
100000000000000000 -110 -94 -97 -81 0
100000000000000000 -110 -94 -98 -82 0
100000000000000000 -110 -94 -99 -83 0
100000000000000000 -110 -94 -100 -84 0
100000000000000000 -110 -94 -101 -85 0
100000000000000000 -110 -94 -102 -86 0
100000000000000000 -110 -94 -103 -87 0
100000000000000000 -110 -94 -104 -88 0
100000000000000000 -110 -94 -105 -89 0
100000000000000000 -110 -94 -106 -90 0
100000000000000000 -110 -94 -107 -91 0
100000000000000000 -110 -94 -108 -92 0
100000000000000000 -110 -94 -109 -93 0
100000000000000000 -110 -94 -111 -95 0
100000000000000000 -110 -94 -112 -96 0
100000000000000000 -110 -99 0
100000000000000000 -27 -28 -1 -2 0
100000000000000000 -27 -28 -3 -4 0
100000000000000000 -27 -28 -5 -6 0
100000000000000000 -27 -28 -7 -8 0
100000000000000000 -27 -28 -9 -10 0
100000000000000000 -27 -28 -11 -12 0
100000000000000000 -27 -28 -13 -14 0
100000000000000000 -27 -28 -15 -16 0
100000000000000000 -27 -28 -17 -18 0
100000000000000000 -27 -28 -19 -20 0
100000000000000000 -27 -28 -21 -22 0
100000000000000000 -27 -28 -23 -24 0
100000000000000000 -27 -28 -25 -26 0
100000000000000000 -27 -28 -29 -30 0
100000000000000000 -27 -28 -31 -32 0
100000000000000000 -27 -5 0
100000000000000000 -27 -46 -1 -33 0
100000000000000000 -27 -46 -3 -34 0
100000000000000000 -27 -46 -5 -35 0
100000000000000000 -27 -46 -7 -36 0
100000000000000000 -27 -46 -9 -37 0
100000000000000000 -27 -46 -11 -38 0
100000000000000000 -27 -46 -13 -39 0
100000000000000000 -27 -46 -15 -40 0
100000000000000000 -27 -46 -17 -41 0
100000000000000000 -27 -46 -19 -42 0
100000000000000000 -27 -46 -21 -43 0
100000000000000000 -27 -46 -23 -44 0
100000000000000000 -27 -46 -25 -45 0
100000000000000000 -27 -46 -29 -47 0
100000000000000000 -27 -46 -31 -48 0
100000000000000000 -27 -5 0
100000000000000000 -27 -62 -1 -49 0
100000000000000000 -27 -62 -3 -50 0
100000000000000000 -27 -62 -5 -51 0
100000000000000000 -27 -62 -7 -52 0
100000000000000000 -27 -62 -9 -53 0
100000000000000000 -27 -62 -11 -54 0
100000000000000000 -27 -62 -13 -55 0
100000000000000000 -27 -62 -15 -56 0
100000000000000000 -27 -62 -17 -57 0
100000000000000000 -27 -62 -19 -58 0
100000000000000000 -27 -62 -21 -59 0
100000000000000000 -27 -62 -23 -60 0
100000000000000000 -27 -62 -25 -61 0
100000000000000000 -27 -62 -29 -63 0
100000000000000000 -27 -62 -31 -64 0
100000000000000000 -27 -5 0
100000000000000000 -27 -78 -1 -65 0
100000000000000000 -27 -78 -3 -66 0
100000000000000000 -27 -78 -5 -67 0
100000000000000000 -27 -78 -7 -68 0
100000000000000000 -27 -78 -9 -69 0
100000000000000000 -27 -78 -11 -70 0
100000000000000000 -27 -78 -13 -71 0
100000000000000000 -27 -78 -15 -72 0
100000000000000000 -27 -78 -17 -73 0
100000000000000000 -27 -78 -19 -74 0
100000000000000000 -27 -78 -21 -75 0
100000000000000000 -27 -78 -23 -76 0
100000000000000000 -27 -78 -25 -77 0
100000000000000000 -27 -78 -29 -79 0
100000000000000000 -27 -78 -31 -80 0
100000000000000000 -27 -5 0
100000000000000000 -27 -334 -1 -322 0
100000000000000000 -27 -334 -3 -323 0
100000000000000000 -27 -334 -5 -324 0
100000000000000000 -27 -334 -7 -325 0
100000000000000000 -27 -334 -9 -326 0
100000000000000000 -27 -334 -11 -321 0
100000000000000000 -27 -334 -13 -327 0
100000000000000000 -27 -334 -15 -328 0
100000000000000000 -27 -334 -17 -329 0
100000000000000000 -27 -334 -19 -330 0
100000000000000000 -27 -334 -21 -331 0
100000000000000000 -27 -334 -23 -332 0
100000000000000000 -27 -334 -25 -333 0
100000000000000000 -27 -334 -29 -335 0
100000000000000000 -27 -334 -31 -336 0
100000000000000000 -27 -5 0
100000000000000000 -27 -94 -1 -81 0
100000000000000000 -27 -94 -3 -82 0
100000000000000000 -27 -94 -5 -83 0
100000000000000000 -27 -94 -7 -84 0
100000000000000000 -27 -94 -9 -85 0
100000000000000000 -27 -94 -11 -86 0
100000000000000000 -27 -94 -13 -87 0
100000000000000000 -27 -94 -15 -88 0
100000000000000000 -27 -94 -17 -89 0
100000000000000000 -27 -94 -19 -90 0
100000000000000000 -27 -94 -21 -91 0
100000000000000000 -27 -94 -23 -92 0
100000000000000000 -27 -94 -25 -93 0
100000000000000000 -27 -94 -29 -95 0
100000000000000000 -27 -94 -31 -96 0
100000000000000000 -27 -5 0
100000000000000000 -206 -28 -194 -2 0
100000000000000000 -206 -28 -195 -4 0
100000000000000000 -206 -28 -193 -6 0
100000000000000000 -206 -28 -196 -8 0
100000000000000000 -206 -28 -197 -10 0
100000000000000000 -206 -28 -198 -12 0
100000000000000000 -206 -28 -199 -14 0
100000000000000000 -206 -28 -200 -16 0
100000000000000000 -206 -28 -201 -18 0
100000000000000000 -206 -28 -202 -20 0
100000000000000000 -206 -28 -203 -22 0
100000000000000000 -206 -28 -204 -24 0
100000000000000000 -206 -28 -205 -26 0
100000000000000000 -206 -28 -207 -30 0
100000000000000000 -206 -28 -208 -32 0
100000000000000000 -206 -193 0
100000000000000000 -206 -46 -194 -33 0
100000000000000000 -206 -46 -195 -34 0
100000000000000000 -206 -46 -193 -35 0
100000000000000000 -206 -46 -196 -36 0
100000000000000000 -206 -46 -197 -37 0
100000000000000000 -206 -46 -198 -38 0
100000000000000000 -206 -46 -199 -39 0
100000000000000000 -206 -46 -200 -40 0
100000000000000000 -206 -46 -201 -41 0
100000000000000000 -206 -46 -202 -42 0
100000000000000000 -206 -46 -203 -43 0
100000000000000000 -206 -46 -204 -44 0
100000000000000000 -206 -46 -205 -45 0
100000000000000000 -206 -46 -207 -47 0
100000000000000000 -206 -46 -208 -48 0
100000000000000000 -206 -193 0
100000000000000000 -206 -62 -194 -49 0
100000000000000000 -206 -62 -195 -50 0
100000000000000000 -206 -62 -193 -51 0
100000000000000000 -206 -62 -196 -52 0
100000000000000000 -206 -62 -197 -53 0
100000000000000000 -206 -62 -198 -54 0
100000000000000000 -206 -62 -199 -55 0
100000000000000000 -206 -62 -200 -56 0
100000000000000000 -206 -62 -201 -57 0
100000000000000000 -206 -62 -202 -58 0
100000000000000000 -206 -62 -203 -59 0
100000000000000000 -206 -62 -204 -60 0
100000000000000000 -206 -62 -205 -61 0
100000000000000000 -206 -62 -207 -63 0
100000000000000000 -206 -62 -208 -64 0
100000000000000000 -206 -193 0
100000000000000000 -206 -78 -194 -65 0
100000000000000000 -206 -78 -195 -66 0
100000000000000000 -206 -78 -193 -67 0
100000000000000000 -206 -78 -196 -68 0
100000000000000000 -206 -78 -197 -69 0
100000000000000000 -206 -78 -198 -70 0
100000000000000000 -206 -78 -199 -71 0
100000000000000000 -206 -78 -200 -72 0
100000000000000000 -206 -78 -201 -73 0
100000000000000000 -206 -78 -202 -74 0
100000000000000000 -206 -78 -203 -75 0
100000000000000000 -206 -78 -204 -76 0
100000000000000000 -206 -78 -205 -77 0
100000000000000000 -206 -78 -207 -79 0
100000000000000000 -206 -78 -208 -80 0
100000000000000000 -206 -193 0
100000000000000000 -206 -334 -194 -322 0
100000000000000000 -206 -334 -195 -323 0
100000000000000000 -206 -334 -193 -324 0
100000000000000000 -206 -334 -196 -325 0
100000000000000000 -206 -334 -197 -326 0
100000000000000000 -206 -334 -198 -321 0
100000000000000000 -206 -334 -199 -327 0
100000000000000000 -206 -334 -200 -328 0
100000000000000000 -206 -334 -201 -329 0
100000000000000000 -206 -334 -202 -330 0
100000000000000000 -206 -334 -203 -331 0
100000000000000000 -206 -334 -204 -332 0
100000000000000000 -206 -334 -205 -333 0
100000000000000000 -206 -334 -207 -335 0
100000000000000000 -206 -334 -208 -336 0
100000000000000000 -206 -193 0
100000000000000000 -206 -94 -194 -81 0
100000000000000000 -206 -94 -195 -82 0
100000000000000000 -206 -94 -193 -83 0
100000000000000000 -206 -94 -196 -84 0
100000000000000000 -206 -94 -197 -85 0
100000000000000000 -206 -94 -198 -86 0
100000000000000000 -206 -94 -199 -87 0
100000000000000000 -206 -94 -200 -88 0
100000000000000000 -206 -94 -201 -89 0
100000000000000000 -206 -94 -202 -90 0
100000000000000000 -206 -94 -203 -91 0
100000000000000000 -206 -94 -204 -92 0
100000000000000000 -206 -94 -205 -93 0
100000000000000000 -206 -94 -207 -95 0
100000000000000000 -206 -94 -208 -96 0
100000000000000000 -206 -193 0
100000000000000000 -351 -30 -338 -2 0
100000000000000000 -351 -30 -339 -4 0
100000000000000000 -351 -30 -340 -6 0
100000000000000000 -351 -30 -341 -8 0
100000000000000000 -351 -30 -342 -10 0
100000000000000000 -351 -30 -343 -12 0
100000000000000000 -351 -30 -337 -14 0
100000000000000000 -351 -30 -344 -16 0
100000000000000000 -351 -30 -345 -18 0
100000000000000000 -351 -30 -346 -20 0
100000000000000000 -351 -30 -347 -22 0
100000000000000000 -351 -30 -348 -24 0
100000000000000000 -351 -30 -349 -26 0
100000000000000000 -351 -30 -350 -28 0
100000000000000000 -351 -30 -352 -32 0
100000000000000000 -351 -47 -338 -33 0
100000000000000000 -351 -47 -339 -34 0
100000000000000000 -351 -47 -340 -35 0
100000000000000000 -351 -47 -341 -36 0
100000000000000000 -351 -47 -342 -37 0
100000000000000000 -351 -47 -343 -38 0
100000000000000000 -351 -47 -337 -39 0
100000000000000000 -351 -47 -344 -40 0
100000000000000000 -351 -47 -345 -41 0
100000000000000000 -351 -47 -346 -42 0
100000000000000000 -351 -47 -347 -43 0
100000000000000000 -351 -47 -348 -44 0
100000000000000000 -351 -47 -349 -45 0
100000000000000000 -351 -47 -350 -46 0
100000000000000000 -351 -47 -352 -48 0
100000000000000000 -351 -63 -338 -49 0
100000000000000000 -351 -63 -339 -50 0
100000000000000000 -351 -63 -340 -51 0
100000000000000000 -351 -63 -341 -52 0
100000000000000000 -351 -63 -342 -53 0
100000000000000000 -351 -63 -343 -54 0
100000000000000000 -351 -63 -337 -55 0
100000000000000000 -351 -63 -344 -56 0
100000000000000000 -351 -63 -345 -57 0
100000000000000000 -351 -63 -346 -58 0
100000000000000000 -351 -63 -347 -59 0
100000000000000000 -351 -63 -348 -60 0
100000000000000000 -351 -63 -349 -61 0
100000000000000000 -351 -63 -350 -62 0
100000000000000000 -351 -63 -352 -64 0
100000000000000000 -351 -79 -338 -65 0
100000000000000000 -351 -79 -339 -66 0
100000000000000000 -351 -79 -340 -67 0
100000000000000000 -351 -79 -341 -68 0
100000000000000000 -351 -79 -342 -69 0
100000000000000000 -351 -79 -343 -70 0
100000000000000000 -351 -79 -337 -71 0
100000000000000000 -351 -79 -344 -72 0
100000000000000000 -351 -79 -345 -73 0
100000000000000000 -351 -79 -346 -74 0
100000000000000000 -351 -79 -347 -75 0
100000000000000000 -351 -79 -348 -76 0
100000000000000000 -351 -79 -349 -77 0
100000000000000000 -351 -79 -350 -78 0
100000000000000000 -351 -79 -352 -80 0
100000000000000000 -351 -335 -338 -322 0
100000000000000000 -351 -335 -339 -323 0
100000000000000000 -351 -335 -340 -324 0
100000000000000000 -351 -335 -341 -325 0
100000000000000000 -351 -335 -342 -326 0
100000000000000000 -351 -335 -343 -321 0
100000000000000000 -351 -335 -337 -327 0
100000000000000000 -351 -335 -344 -328 0
100000000000000000 -351 -335 -345 -329 0
100000000000000000 -351 -335 -346 -330 0
100000000000000000 -351 -335 -347 -331 0
100000000000000000 -351 -335 -348 -332 0
100000000000000000 -351 -335 -349 -333 0
100000000000000000 -351 -335 -350 -334 0
100000000000000000 -351 -335 -352 -336 0
100000000000000000 -351 -95 -338 -81 0
100000000000000000 -351 -95 -339 -82 0
100000000000000000 -351 -95 -340 -83 0
100000000000000000 -351 -95 -341 -84 0
100000000000000000 -351 -95 -342 -85 0
100000000000000000 -351 -95 -343 -86 0
100000000000000000 -351 -95 -337 -87 0
100000000000000000 -351 -95 -344 -88 0
100000000000000000 -351 -95 -345 -89 0
100000000000000000 -351 -95 -346 -90 0
100000000000000000 -351 -95 -347 -91 0
100000000000000000 -351 -95 -348 -92 0
100000000000000000 -351 -95 -349 -93 0
100000000000000000 -351 -95 -350 -94 0
100000000000000000 -351 -95 -352 -96 0
100000000000000000 -29 -30 -1 -2 0
100000000000000000 -29 -30 -3 -4 0
100000000000000000 -29 -30 -5 -6 0
